clean_text,sentiment,brand_target,Brand_Parent,Word_Count,Is_Mobile,Crisis_Priority
rt rt google look future mobile locationbased device link sxsw,Neutral,Google,Google,10,1,Normal
rt rt google say future location location location link sxsw cnn,Neutral,Google,Google,11,0,Normal
rt rt google set launch new social network circle today sxsw,Neutral,Google,Google,11,0,Normal
rt rt google launch social network circle sxsw link excited,Positive,Google,Google,10,0,Normal
rt rt google launch major new social network called circle link sxsw nptech,Positive,Other Google product or service,Google,13,0,Normal
rt rt google launch major new social network called circle possibly today link sxsw,Neutral,Google,Google,14,0,Normal
rt rt google launch major new social network called circle possibly today link sxsw,Neutral,Google,Google,14,0,Normal
rt rt google launch major new social network called circle possibly today link sxsw cool,Neutral,Google,Google,15,0,Normal
rt rt google launch major new social network called circle possibly today link sxsw via pcbuzz,Positive,Other Google product or service,Google,16,0,Normal
rt rt google launch major new social network called circle possibly today link sxsw sxswi,Neutral,Google,Google,15,0,Normal
rt rt google launch major new social network called circle possibly today link sxsw intrestin,Positive,Other Google product or service,Google,15,0,Normal
rt rt google launch major new social network called circle possibly today sxsw link privacy,Neutral,Google,Google,15,0,Normal
rt rt google launch major new social network called circle possibly today sxsw link via,Neutral,Google,Google,15,0,Normal
rt rt google launch major new social network called circle possibly today link via sxsw,Neutral,Google,Google,15,0,Normal
rt rt google launch new social network called circle possibly today link link sxsw sxswi,Neutral,Google,Google,15,0,Normal
rt rt google launch major new social network called circle sxsw,Neutral,Google,Google,11,0,Normal
rt rt hanging google industry partygood crowd sxsw,Positive,Google,Google,8,0,Normal
rt rt heading austin sxsw lp austin guide iphone free limited time link travel,Neutral,Apple,Apple,14,1,Normal
rt rt heard apple popup store downtown austin pic already gowalla link sxsw poppop,Positive,Apple,Apple,14,1,Normal
rt rt heard apple popup store downtown austin pic already gowalla link sxsw ipadto,Neutral,Apple,Apple,14,1,Normal
rt rt heard apple popup store dtwn austin pic already gowalla link sxsw poppop,Neutral,Apple,Apple,14,1,Normal
rt rt hey austin know little iphone android love music wanna make tohour sxsw please let know,Neutral,Apple,Apple,17,1,Normal
rt rt ill austin convention center today w fam showing new iphone game sxsw,Neutral,Apple,Apple,14,1,Normal
rt rt yoyou able afford attend sxsw buy ipad today consider saving japan earthquake relief,Neutral,Apple,Apple,15,1,Normal
rt rt next life im coming back ipad woman cannot keep hand thing sxsw,Positive,iPad,Apple,14,1,Normal
rt rt interesting google mobile stats sxsw google map user cont link,Neutral,Google,Google,12,1,Normal
rt rt interesting google mobile stats sxsw google map user mm cont link,Neutral,Google,Google,13,1,Normal
rt rt crazy look around sxsw realize last year one ipad sxsw,Neutral,Apple,Apple,12,1,Normal
rt rt rumor apple opening temporary store austin sxsw ipad launch link,Neutral,Apple,Apple,12,1,Normal
rt rt rumor apple opening temporary store downtown austin link sxsw,Neutral,Apple,Apple,11,1,Normal
rt rt rumor apple opening temporary store downtown austin sxsw ipadto launch link,Positive,Apple,Apple,13,1,Normal
rt rt rumor apple opening temporary store downtown austin sxsw ipadto launch link,Neutral,Apple,Apple,13,1,Normal
rt rt rumor apple opening temporary store downtown austin sxsw cont link,Neutral,Apple,Apple,12,1,Normal
rt rt rumor apple opening temporary store downtown austin sxsw ipadto launch link,Neutral,Apple,Apple,13,1,Normal
rt rt rumor apple opening temporary store downtown austin sxsw ipad launch link,Positive,Apple,Apple,13,1,Normal
rt rt rumor apple opening temporary store downtown austin sxsw ipad launch link,Neutral,Apple,Apple,13,1,Normal
rt rt rumor apple opening temporary store downtown austin sxsw ipad launch bitlygmzb,Neutral,Apple,Apple,13,1,Normal
rt rt rumor apple opening temporary store austin sxsw ipadto launch link,Neutral,Apple,Apple,12,1,Normal
rt rt join actsofsharingcom starting tonight person friend city end sxsw win ipad,Neutral,Apple,Apple,13,1,Normal
rt rt talked mike tyson sxsw new iphone game let yoyou fight pauly celebs link,Positive,iPad or iPhone App,Apple,15,1,Normal
rt rt line pop deep line crossroad closer big demand liz phair sorry ipadto sxsw,Neutral,Apple,Apple,15,1,Normal
rt rt location location location link via google sxsw yam,Neutral,Google,Google,10,0,Normal
rt rt love sxsw apple come cool technology one ever heard go conference,Positive,Apple,Apple,13,1,Normal
rt rt love sxsw apple come cool technology one ever heard go conference,Positive,Apple,Apple,13,1,Normal
rt rt marissa mayer google connect digital physical world mobile link sxsw,Neutral,Google,Google,12,1,Normal
rt rt marissa mayer google connect digital physical world mobile link sxsw,Neutral,Google,Google,12,1,Normal
rt rt mayer think simplicity lot google developing product sxsw jr,Positive,Google,Google,11,0,Normal
rt rt miss battelle interview ipad social medium last week find video link sxsw,Neutral,Apple,Apple,14,1,Normal
rt rt monthly value user io android utility apps valuable sxsweisner sxsw,Neutral,Google,Google,12,1,Normal
rt rt new platform concertgoers launch android app time sxsw link,Neutral,Google,Google,11,1,Normal
rt rt new ubersocial iphone app store includes uberguide sxsw sponsored mashable cont link,Neutral,Apple,Apple,14,1,Normal
rt rt new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,Positive,iPad or iPhone App,Apple,13,1,Normal
rt rt new google tool measuring everything displaying one place almost make cry im happy thank bavcid sxsw,Positive,Other Google product or service,Google,18,1,Normal
rt rt news google may launch social circle social network today link soccomp sxsw,Neutral,Google,Google,14,0,Normal
rt rt nfb film app android available download link link time sxsw,Neutral,Google,Google,12,1,Normal
rt rt per rumor google may preview big social strategy sthemed costume party sxsw yep link cnet,Neutral,Google,Google,17,0,Normal
rt rt per rumor google may preview big social strategy sthemed costume party sxsw yep link cn,Positive,Google,Google,17,0,Normal
rt rt public note step bulletproof ux strategy link sxsw rhjrux,Neutral,,Other,11,0,Normal
rt rt qa google bing ranking sxsw session mon topm link,Neutral,Google,Google,11,0,Normal
rt rt reaction google circle news far range please rescue facebook sxsw,Neutral,Google,Google,12,0,Normal
rt rt rt sxsw line outside apple pop store sixth congress,Neutral,Apple,Apple,11,1,Normal
rt rt rt google set launch new social network circle today sxsw,Neutral,Google,Google,12,0,Normal
rt rt rt google launch major new social network called circle possibly today link sxsw,Neutral,Google,Google,15,0,Normal
rt rt rt google launch major new social network called circle possibly today link sxsw cool,Positive,Other Google product or service,Google,16,0,Normal
rt rt rt news google may launch social circle social network today link soccomp sxsw,Neutral,Google,Google,15,0,Normal
rt rt shiny new apps new book popup ipad store sxsw christmas nerd,Positive,Apple,Apple,13,1,Normal
rt rt spilled bean next platform flipboard iphone team started working sxflip sxsw sxswi,Neutral,Apple,Apple,14,1,Normal
rt rt sound voice shot exploiting apple best buy day return policy imacs brilliant sxsw,Negative,Apple,Apple,15,1,Medium (Monitor)
rt rt texas observer tomlinson say would double revenue per issue ipad subscription newsapps sxsw,Positive,iPad,Apple,15,1,Normal
rt rt ipad take sxsw video link sxswi,Neutral,Apple,Apple,8,1,Normal
rt rt day bank america launched iphone app got tok new customer bankinnovation sxsw,Positive,iPad or iPhone App,Apple,14,1,Normal
rt rt ipad take sxsw video link,Positive,iPad,Apple,7,1,Normal
rt rt iphone version flipboard totally redesigned platform say sxsw,Neutral,Apple,Apple,10,1,Normal
rt rt traveling sxsw ipad,Neutral,Apple,Apple,5,1,Normal
rt rt tweet register exclusive pass event party ipad sxsw liberty andor free sxswpass,Neutral,Apple,Apple,14,1,Normal
rt rt video popup apple store link sxsw sxswi,Neutral,Apple,Apple,9,1,Normal
rt rt walking popup apple store like walking future ipad type computer sxsw,Neutral,Apple,Apple,13,1,Normal
rt rt giving away ipad kick time sxsw visit fb page info link,Positive,iPad,Apple,13,1,Normal
rt rt interrupt regularly scheduled sxsw geek programming big news link google circle,Neutral,Google,Google,13,0,Normal
rt rt interrupt regularly scheduled sxsw geek programming big news link google circle,Neutral,Google,Google,13,0,Normal
rt rt lose hour tonight sxsw attendee blame microsoft apple get credit fixing christmas,Positive,Apple,Apple,14,1,Normal
rt rt cohosting cmty mngr meetup w etsy austin space th p google schwag come sxsw,Neutral,Google,Google,16,0,Normal
rt rt launching product sxsw plenty else join u hckers today link,Neutral,,Other,12,0,Normal
rt rt officially sxsw come grill mention u w zazzlsxsw youll get make iphone case,Positive,Other Apple product or service,Apple,15,1,Normal
rt rt digital tribe learn native american dgtltribe sxsw oh yoyou win ipad hyatt,Neutral,Apple,Apple,14,1,Normal
rt rt win ipadto signing link sxsw wantlet,Neutral,Apple,Apple,8,1,Normal
rt rt wonder many ipads theyll sell rt opening pop store sxsw link,Neutral,Apple,Apple,13,1,Normal
rt rt wondering street closure sxsw made google map show link sxsw austin,Neutral,Google,Google,13,0,Normal
rt rt yes rumor true come play ipad booth sxsw exhibit hall ipad ipadto giant,Neutral,Apple,Apple,15,1,Normal
rt rt yes updated iphone app song info stream others also live video streaming sxsw link,Positive,iPad or iPhone App,Apple,16,1,Normal
rt rt haha awesomely rad ipad app link hollergram sxsw via,Positive,iPad or iPhone App,Apple,11,1,Normal
rt rt million mobile user google map google map usage mobile device map sxsw,Positive,Google,Google,14,1,Normal
rt rt rumor apple opening temporary store downtown austin sxsw ipad launch link,Positive,Apple,Apple,13,1,Normal
rt rt love sxsw apple come cool technology one ever heard go conference,Positive,Apple,Apple,13,1,Normal
rt rumor sxsw google launch new social network called circle link,Neutral,Google,Google,11,0,Normal
rt rumor google launching new social network called circle today sxswi sxsw link,Positive,Google,Google,13,0,Normal
rt rumor google launching new social network called circle today sxswi sxsw tsxsw link,Neutral,Google,Google,14,0,Normal
rt rumor apple store opening sxsw th congress sign point yes link,Positive,Apple,Apple,12,1,Normal
rt rumour cleared rt launching product sxsw plenty else join u link,Neutral,,Other,12,0,Normal
rt sam unlocked tightasstraveler achievement sxsw using google map transit instruction,Neutral,Google,Google,11,0,Normal
rt saving ipadto photo apple store sxsw link,Positive,iPad,Apple,8,1,Normal
rt scene austin sxsw ipad popup shop arriving link sxsw cnnmoneysxsw,Neutral,Apple,Apple,11,1,Normal
rt scoping venue cloudcamp austin valhalla lounge great whiskey beer plus demolition man pinball link sxsw,Neutral,,Other,16,0,Normal
rt scored mophie juice pack tradeshow sxsw double iphone battery,Neutral,Apple,Apple,10,1,Normal
rt see member team carrying one bag sxsw show wolframapp get wa iphone case link,Positive,Other Apple product or service,Apple,15,1,Normal
rt see member team bag sxsw show wolfram app get wa case iphone link,Neutral,Apple,Apple,14,1,Normal
rt see new texas observer ipad app sxswi sheraton sxsw,Positive,iPad or iPhone App,Apple,10,1,Normal
rt see big link smooshed google realtime sxsw link,Neutral,Google,Google,9,0,Normal
rt send waaaambulance rt get ipad im sxsw yes depressed,Neutral,iPad,Apple,10,1,Normal
rt ser cierto rt google launch major new social network called circle possibly today rwwtofbcet sxsw,Neutral,Google,Google,16,0,Normal
rt server challenge huge hit sxsw come booth try hand win iphone bottle opener case beating min,Neutral,Apple,Apple,17,1,Normal
rt setting pop shop sxsw smartest move ipad imho developer matter ipad link,Positive,iPad,Apple,13,1,Normal
rt shhhh promo code ipad giveaway sxswto sxsw web developer winning link,Neutral,Apple,Apple,12,1,Normal
rt shiny new apps new book popup ipad store sxsw christmas nerd,Neutral,Apple,Apple,12,1,Normal
rt shoe foot newspaper always chasing young reader sxsw young developer pack panel ipad design boomer yourmom,Neutral,Apple,Apple,17,1,Normal
rt shut rt rumor apple opening temp store downtown austin sxsw ipad launch link,Positive,Apple,Apple,14,1,Normal
rt sketchily lurking big boi sxsw concert iphone business hard read massive announcement deadline lovemyjob,Neutral,Apple,Apple,15,1,Normal
rt slide sxsw talk ipad design headache link tapworthy really interesting designer well,Negative,iPad,Apple,13,1,Medium (Monitor)
rt smart company rt rumor apple opening temporary store downtown austin sxsw ipad launch bitlygmzb,Positive,Apple,Apple,15,1,Normal
rt smart apple open popup store austin people sxsw get new ipads bitlyih via,Positive,Apple,Apple,14,1,Normal
